keyword,total_count,pass_count,pass_rate,bayesian_pass_rate,lift,p_value,is_significant,frequency
海天,52,2,0.038461538461538464,0.054886415612135996,0.7003418223567478,1.0,False,0.0001937414073822928
皇家,52,2,0.038461538461538464,0.054886415612135996,0.7003418223567478,1.0,False,0.0001937414073822928
鹏程,52,2,0.038461538461538464,0.054886415612135996,0.7003418223567478,1.0,False,0.0001937414073822928
山庄,52,2,0.038461538461538464,0.054886415612135996,0.7003418223567478,1.0,False,0.0001937414073822928
通讯器材,52,2,0.038461538461538464,0.054886415612135996,0.7003418223567478,1.0,False,0.0001937414073822928
天马,52,2,0.038461538461538464,0.054886415612135996,0.7003418223567478,1.0,False,0.0001937414073822928
普宁市,52,2,0.038461538461538464,0.054886415612135996,0.7003418223567478,1.0,False,0.0001937414073822928
华夏,125,6,0.048,0.05488616683169602,0.8740265943012212,1.0,False,0.0004657245369766653
控股,289,15,0.05190311418685121,0.05488611775634102,0.9450979609658533,1.0,False,0.0010767551294900502
龙岩,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
白城市,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
万里,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
蜂鸟,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
河源,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
武进区,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
瑞祥,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
木制品,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
泰达,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
海涛,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
批发商,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
吉安,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
压缩机,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
速达,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
城关,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
技术学校,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
国家税务总局,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
港湾,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
赤峰市,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
回收站,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
瑞声,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
华龙,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
邮政局,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
机器,34,1,0.029411764705882353,0.054885967425643466,0.5355555112139836,1.0,False,0.00012667707405765298
电商,107,5,0.04672897196261682,0.05488571969317435,0.8508825879100673,1.0,False,0.00039866020365202554
华威,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
贝斯特,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
瑞泰,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
郯城县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
南北,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
荣达,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
新民,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
小火锅,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
甜甜,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
转转,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
足疗,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
转运,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
百汇,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
骨头,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
优速,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
雅居,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
南县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
轻食,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
富平县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
巴黎,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
本色,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
天福,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
米饭,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
联盛,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
宝钢,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
二楼,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
容县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
喷漆,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
工务,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
海盛,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
百事可乐,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
公安,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
梅林,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
欧尚,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
山村,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
英科,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
康源,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
平煤,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
浙商,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
海亮,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
乐陵市,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
德惠市,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
养身,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
忻州,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
永强,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
珲春市,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
文化娱乐,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
王记,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
王刚,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
海鸥,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
维斯,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
交通银行,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
巴东县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
创资通,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
原味,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
兴源,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
咸宁市,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
启迪,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
风尚,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
长寿,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
座椅,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
托育,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
万泉,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
修配厂,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
宜都市,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
利津,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
金通,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
富士,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
孕婴,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
海鲜店,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
鸿基,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
沂水县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
茶馆,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
尚美,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
威特,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
纺织印染,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
通泰,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
木桶,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
柘城县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
供排水,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
丝网,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
线路,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
荣兴,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
博众,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
麦克,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
ktv,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
延锋,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
炭火,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
和平县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
韩式,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
宏丰,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
藤县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
丰泽,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
深蓝,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
勐腊县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
甜品店,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
满族,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
矿务局,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
金泉,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
会理,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
商会,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
益智,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
看守所,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
酒泉市,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
羊绒,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
苗圃,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
意尔康,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
李斌,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
派对,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
舒城县,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
摩配,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
茶姬,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
杭州湾,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
特卫,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
天鹅,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
希音,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
蓝星,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
红光,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
农夫山泉,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
璀璨,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
聚龙,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
济源,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
丽都,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
消防支队,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
佳利,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
西峰区,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
英特,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
结构,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
观澜,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
楚天,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
文峰,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
运动用品,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
凤城市,16,0,0.0,0.05488551863836252,0.0,1.0,False,5.961274073301316e-05
榆林,53,2,0.03773584905660377,0.054884374686255476,0.6871278257085072,1.0,False,0.0001974672036781061
动漫,53,2,0.03773584905660377,0.054884374686255476,0.6871278257085072,1.0,False,0.0001974672036781061
机务段,53,2,0.03773584905660377,0.054884374686255476,0.6871278257085072,1.0,False,0.0001974672036781061
中联,53,2,0.03773584905660377,0.054884374686255476,0.6871278257085072,1.0,False,0.0001974672036781061
永安,53,2,0.03773584905660377,0.054884374686255476,0.6871278257085072,1.0,False,0.0001974672036781061
我家,53,2,0.03773584905660377,0.054884374686255476,0.6871278257085072,1.0,False,0.0001974672036781061
公交公司,53,2,0.03773584905660377,0.054884374686255476,0.6871278257085072,1.0,False,0.0001974672036781061
衢州市,53,2,0.03773584905660377,0.054884374686255476,0.6871278257085072,1.0,False,0.0001974672036781061
母婴,217,11,0.05069124423963134,0.05488433634304003,0.9230311575761745,1.0,False,0.000808497796191491
九洲,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
小店,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
高密市,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
轨道,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
吉安市,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
邮电,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
县公安局,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
永州市,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
海运,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
土特产,35,1,0.02857142857142857,0.05488392514948893,0.5202539251792984,1.0,False,0.0001304028703534663
建设局,108,5,0.046296296296296294,0.054883682958597885,0.8430040454294185,1.0,False,0.00040238599994783884
项目部,108,5,0.046296296296296294,0.054883682958597885,0.8430040454294185,1.0,False,0.00040238599994783884
绵阳市,108,5,0.046296296296296294,0.054883682958597885,0.8430040454294185,1.0,False,0.00040238599994783884
美容店,108,5,0.046296296296296294,0.054883682958597885,0.8430040454294185,1.0,False,0.00040238599994783884
弗迪,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
中基,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
博爱县,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
小宝,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
斑马,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
兴邦,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
绿点,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
华城,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
风景区,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
线束,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
塑胶五金,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
伯爵,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
桔子,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
热能,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
高原,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
祁县,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
哈哈,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
商洛,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
镇雄县,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
环翠区,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
拉扎,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
敦煌市,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
至尊,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
文明,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
东山县,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
融汇,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
二十一局,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
治安,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
盛隆,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
软件技术,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
西青区,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
电脑科技,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
广达,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
快捷,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
鞍钢,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
庐山,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
天津港,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
华彩,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
崇左市,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
王军,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
黄焖,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
建筑装修,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
宏阳,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
金发,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
华林,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
黄龙,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
派克,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
华誉,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
烧饼,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
保税区,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
南国,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
拆除,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
朴朴,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
东岳,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
大盘鸡,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
五里,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
新罗区,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
新港,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
将军,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
丝路,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
电业局,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
威远,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
业成,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
房县,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
巡警,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
中诚,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
配套,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
驴肉,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
人人,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
人瑞,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
远程,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
超声,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
学府,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
糖果,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
华蓥市,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
寰宇,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
王牌,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
德信,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
利特,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
盛业,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
鸿图,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
鑫宇,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
百度,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
飞鸿,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
仙居,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
监控,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
炼化,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
六合,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
张健,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
干货,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
宝业,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
童鞋,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
长葛市,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
锡林浩特市,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
日盛,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
飞跃,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
当家,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
好又多,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
黄埔区,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
启明星,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
东鑫,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
一鸣,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
百色市,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
滦州,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
精细化工,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
港航,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
保险代理,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
育才,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
李强,17,0,0.0,0.054883475010146364,0.0,1.0,False,6.333853702882649e-05
牛肉,72,3,0.041666666666666664,0.054882784195839016,0.7587036408864767,0.7990393110112539,False,0.00026825733329855926
神州,54,2,0.037037037037037035,0.05488233391215108,0.6744032363435348,0.7695323331174521,False,0.00020119299997391942
龙腾,54,2,0.037037037037037035,0.05488233391215108,0.6744032363435348,0.7695323331174521,False,0.00020119299997391942
惠安县,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
许昌市,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
仁怀市,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
玉林市,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
兰溪市,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
博文,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
肇庆,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
楚雄,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
保山市,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
行业,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
斯特,36,1,0.027777777777777776,0.05488188302531264,0.5058024272576511,0.7215592865582233,False,0.00013412866664927963
